#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
3	11405081	11406287	AT3G29595	0.0	+	11405081	11406287	0	1	1206	11405080	cluster_2
3	13380744	13383624	AT3G32425	0.0	-	13380744	13383624	0	1	2880	13380743	cluster_2
5	12326881	12329676	AT5G32678	0.0	+	12326881	12329676	0	1	2795	12326880	cluster_2
4	5528532	5529062	AT4G08655	0.0	+	5528532	5529062	0	1	530	5528527	cluster_2
4	7691868	7692839	AT4G13253	0.0	-	7691868	7692839	0	1	971	7691861	cluster_2
3	13350684	13351341	AT3G32394	0.0	+	13350684	13351341	0	1	657	13350683	cluster_2
5	10691737	10695537	AT5G28670	0.0	-	10691737	10695537	0	1	3800	10691736	cluster_2
3	19428300	19428920	AT3G52410	0.0	+	19428300	19428920	0	1	620	19428299	cluster_2
1	13864235	13865336	AT1G36670	0.0	-	13864235	13865336	0	1	1101	13864234	cluster_2
5	13779115	13784340	AT5G35602	0.0	+	13779115	13784340	0	1	5225	13779114	cluster_2
5	12332885	12335557	AT5G32702	0.0	-	12332885	12335557	0	1	2672	12332884	cluster_2
2	2673155	2675230	AT2G06710	0.0	-	2673155	2675230	0	1	2075	2673153	cluster_2
3	13544797	13547327	AT3G33005	0.0	+	13544797	13547327	0	1	2530	13544796	cluster_2
2	5635475	5636530	AT2G13530	0.0	-	5635475	5636530	0	1	1055	5635470	cluster_2
3	13960517	13963601	AT3G33151	0.0	-	13960517	13963601	0	1	3084	13960516	cluster_2
2	4008078	4008743	AT2G10420	0.0	+	4008078	4008743	0	1	665	4008074	cluster_2
4	2597658	2601681	AT4G05073	0.0	-	2597658	2601681	0	1	4023	2597656	cluster_2
5	13115071	13117684	AT5G34854	0.0	+	13115071	13117684	0	1	2613	13115070	cluster_2
3	12116792	12117802	AT3G30500	0.0	+	12116792	12117802	0	1	1010	12116791	cluster_2
3	14701782	14703452	AT3G42621	0.0	+	14701782	14703452	0	1	1670	14701781	cluster_2
3	14785863	14787110	AT3G42713	0.0	-	14785863	14787110	0	1	1247	14785862	cluster_2
4	10542695	10543703	AT4G19300	0.0	-	10542695	10543703	0	1	1008	10542694	cluster_2
3	10406447	10407217	AT3G28005	0.0	-	10406447	10407217	0	1	770	10406446	cluster_2
5	10634056	10635268	AT5G28627	0.0	+	10634056	10635268	0	1	1212	10634055	cluster_2
3	13014606	13016975	AT3G32028	0.0	-	13014606	13016975	0	1	2369	13014605	cluster_2
1	14111458	14112255	AT1G37080	0.0	-	14111458	14112255	0	1	797	14111457	cluster_2
3	14743147	14745900	AT3G42653	0.0	-	14743147	14745900	0	1	2753	14743146	cluster_2
3	14267220	14272239	AT3G42086	0.0	-	14267220	14272239	0	1	5019	14267219	cluster_2
5	11227044	11227495	AT5G29577	0.0	-	11227044	11227495	0	1	451	11227043	cluster_2
2	5239769	5245033	AT2G12770	0.0	-	5239769	5245033	0	1	5264	5239764	cluster_2
5	12652367	12655045	AT5G33392	0.0	+	12652367	12655045	0	1	2678	12652366	cluster_2
5	17440088	17445889	AT5G43415	0.0	+	17440088	17445889	0	1	5801	17440087	cluster_2
3	14774425	14775123	AT3G42710	0.0	-	14774425	14775123	0	1	698	14774424	cluster_2
2	6574273	6576991	AT2G15150	0.0	-	6574273	6576991	0	1	2718	6574267	cluster_2
2	4005579	4006116	AT2G10405	0.0	+	4005579	4006116	0	1	537	4005575	cluster_2
2	5011953	5012751	AT2G12407	0.0	+	5011953	5012751	0	1	798	5011948	cluster_2
1	19677577	19679780	AT1G52850	0.0	+	19677577	19679780	0	1	2203	19677576	cluster_2
1	16498989	16500296	AT1G43723	0.0	-	16498989	16500296	0	1	1307	16498988	cluster_2
4	7690833	7691492	AT4G13252	0.0	-	7690833	7691492	0	1	659	7690826	cluster_2
3	12637092	12637895	AT3G30859	0.0	+	12637092	12637895	0	1	803	12637091	cluster_2
1	12855008	12855133	AT1G35143	0.0	-	12855008	12855133	0	1	125	12855007	cluster_2
3	14577331	14577824	AT3G42440	0.0	+	14577331	14577824	0	1	493	14577330	cluster_2
3	12550247	12554744	AT3G30833	0.0	-	12550247	12554744	0	1	4497	12550246	cluster_2
5	12921297	12923057	AT5G34602	0.0	+	12921297	12923057	0	1	1760	12921296	cluster_2
5	14663637	14664299	AT5G37090	0.0	+	14663637	14664299	0	1	662	14663636	cluster_2
2	3742434	3746263	AT2G09890	0.0	-	3742434	3746263	0	1	3829	3742431	cluster_2
2	5481569	5484372	AT2G13250	0.0	-	5481569	5484372	0	1	2803	5481564	cluster_2
5	13571676	13573328	AT5G35353	0.0	-	13571676	13573328	0	1	1652	13571675	cluster_2
5	11388164	11395249	AT5G30584	0.0	+	11388164	11395249	0	1	7085	11388163	cluster_2
4	3366037	3368502	AT4G06538	0.0	-	3366037	3368502	0	1	2465	3366034	cluster_2
3	15525398	15526063	AT3G43620	0.0	+	15525398	15526063	0	1	665	15525397	cluster_2
2	4296275	4300873	AT2G10910	0.0	+	4296275	4300873	0	1	4598	4296271	cluster_2
2	4293805	4295583	AT2G10900	0.0	+	4293805	4295583	0	1	1778	4293801	cluster_2
2	6252492	6253411	AT2G14630	0.0	-	6252492	6253411	0	1	919	6252486	cluster_2
1	14598690	14604275	AT1G39270	0.0	-	14598690	14604275	0	1	5585	14598689	cluster_2
4	1743791	1748332	AT4G03800	0.0	-	1743791	1748332	0	1	4541	1743790	cluster_2
3	12415657	12418078	AT3G30748	0.0	+	12415657	12418078	0	1	2421	12415656	cluster_2
5	15079744	15081114	AT5G37872	0.0	+	15079744	15081114	0	1	1370	15079743	cluster_2
1	13643131	13644547	AT1G36290	0.0	-	13643131	13644547	0	1	1416	13643130	cluster_2
5	9738492	9740473	AT5G27590	0.0	-	9738492	9740473	0	1	1981	9738483	cluster_2
1	16659990	16660756	AT1G43920	0.0	+	16659990	16660756	0	1	766	16659989	cluster_2
3	16957635	16962212	AT3G46183	0.0	-	16957635	16962212	0	1	4577	16957634	cluster_2
3	13147028	13152346	AT3G32164	0.0	-	13147028	13152346	0	1	5318	13147027	cluster_2
1	17608740	17611427	AT1G47816	0.0	-	17608740	17611427	0	1	2687	17608739	cluster_2
3	15089891	15091170	AT3G43100	0.0	+	15089891	15091170	0	1	1279	15089890	cluster_2
1	13722744	13724425	AT1G36430	0.0	+	13722744	13724425	0	1	1681	13722743	cluster_2
3	15651304	15653034	AT3G43780	0.0	+	15651304	15653034	0	1	1730	15651303	cluster_2
2	6228837	6229808	AT2G14590	0.0	+	6228837	6229808	0	1	971	6228831	cluster_2
3	12425497	12425980	AT3G30760	0.0	+	12425497	12425980	0	1	483	12425496	cluster_2
4	3418263	3421997	AT4G06548	0.0	+	3418263	3421997	0	1	3734	3418260	cluster_2
4	3133802	3135016	AT4G06495	0.0	+	3133802	3135016	0	1	1214	3133799	cluster_2
4	2347903	2349156	AT4G04635	0.0	+	2347903	2349156	0	1	1253	2347901	cluster_2
3	12843392	12845748	AT3G31540	0.0	-	12843392	12845748	0	1	2356	12843391	cluster_2
3	11416487	11424660	AT3G29615	0.0	+	11416487	11424660	0	1	8173	11416486	cluster_2
4	6468166	6472263	AT4G10460	0.0	+	6468166	6472263	0	1	4097	6468160	cluster_2
5	13141757	13142246	AT5G34861	0.0	+	13141757	13142246	0	1	489	13141756	cluster_2
2	4453641	4455494	AT2G11210	0.0	+	4453641	4455494	0	1	1853	4453637	cluster_2
1	15721695	15724485	AT1G42100	0.0	+	15721695	15724485	0	1	2790	15721694	cluster_2
3	14871922	14875383	AT3G42783	0.0	-	14871922	14875383	0	1	3461	14871921	cluster_2
3	5152099	5153642	AT3G15310	0.0	-	5152099	5153642	0	1	1543	5152094	cluster_2
5	12310537	12315067	AT5G32630	0.0	-	12310537	12315067	0	1	4530	12310536	cluster_2
3	14739356	14741466	AT3G42650	0.0	-	14739356	14741466	0	1	2110	14739355	cluster_2
5	13293160	13293678	AT5G35035	0.0	-	13293160	13293678	0	1	518	13293159	cluster_2
3	13458903	13462417	AT3G32900	0.0	+	13458903	13462417	0	1	3514	13458902	cluster_2
5	12451652	12454741	AT5G33200	0.0	-	12451652	12454741	0	1	3089	12451651	cluster_2
3	15633913	15636942	AT3G43730	0.0	+	15633913	15636942	0	1	3029	15633912	cluster_2
3	15087294	15088694	AT3G43095	0.0	-	15087294	15088694	0	1	1400	15087293	cluster_2
1	23926393	23932203	AT1G64410	0.0	-	23926393	23932203	0	1	5810	23926391	cluster_2
1	21346354	21350793	AT1G57640	0.0	-	21346354	21350793	0	1	4439	21346352	cluster_2
5	13206340	13208918	AT5G34890	0.0	+	13206340	13208918	0	1	2578	13206339	cluster_2
2	4878936	4879631	AT2G12110	0.0	+	4878936	4879631	0	1	695	4878932	cluster_2
2	2440437	2440733	AT2G06230	0.0	-	2440437	2440733	0	1	296	2440435	cluster_2
3	13568395	13571420	AT3G33010	0.0	-	13568395	13571420	0	1	3025	13568394	cluster_2
5	13791080	13794238	AT5G35606	0.0	+	13791080	13794238	0	1	3158	13791079	cluster_2
1	15725298	15727434	AT1G42110	0.0	+	15725298	15727434	0	1	2136	15725297	cluster_2
2	6447381	6449633	AT2G14950	0.0	+	6447381	6449633	0	1	2252	6447375	cluster_2
2	4884407	4887236	AT2G12150	0.0	-	4884407	4887236	0	1	2829	4884403	cluster_2
1	12846097	12846425	AT1G35120	0.0	-	12846097	12846425	0	1	328	12846096	cluster_2
2	1389158	1390976	AT2G04130	0.0	-	1389158	1390976	0	1	1818	1389157	cluster_2
1	14071388	14076253	AT1G37040	0.0	+	14071388	14076253	0	1	4865	14071387	cluster_2
3	12387772	12391875	AT3G30745	0.0	+	12387772	12391875	0	1	4103	12387771	cluster_2
2	6604065	6606755	AT2G15210	0.0	-	6604065	6606755	0	1	2690	6604059	cluster_2
5	14586128	14586835	AT5G36937	0.0	-	14586128	14586835	0	1	707	14586127	cluster_2
3	14372702	14373200	AT3G42200	0.0	+	14372702	14373200	0	1	498	14372701	cluster_2
4	4475335	4475873	AT4G07688	0.0	-	4475335	4475873	0	1	538	4475331	cluster_2
5	10869579	10872681	AT5G28845	0.0	+	10869579	10872681	0	1	3102	10869578	cluster_2
2	2474012	2474764	AT2G06285	0.0	+	2474012	2474764	0	1	752	2474010	cluster_2
3	12602729	12606196	AT3G30844	0.0	-	12602729	12606196	0	1	3467	12602728	cluster_2
4	16831153	16831383	AT4G35400	0.0	+	16831153	16831383	0	1	230	16831152	cluster_2
5	12483583	12487437	AT5G33234	0.0	+	12483583	12487437	0	1	3854	12483582	cluster_2
3	14780327	14782489	AT3G42712	0.0	-	14780327	14782489	0	1	2162	14780326	cluster_2
4	2155288	2156535	AT4G04395	0.0	+	2155288	2156535	0	1	1247	2155286	cluster_2
3	14963295	14966755	AT3G42886	0.0	+	14963295	14966755	0	1	3460	14963294	cluster_2
2	5730067	5732214	AT2G13750	0.0	+	5730067	5732214	0	1	2147	5730062	cluster_2
3	14489927	14492587	AT3G42350	0.0	-	14489927	14492587	0	1	2660	14489926	cluster_2
3	12555934	12557495	AT3G30834	0.0	-	12555934	12557495	0	1	1561	12555933	cluster_2
2	4605504	4607971	AT2G11500	0.0	+	4605504	4607971	0	1	2467	4605500	cluster_2
5	10966526	10967632	AT5G28929	0.0	-	10966526	10967632	0	1	1106	10966525	cluster_2
3	13956614	13959337	AT3G33148	0.0	-	13956614	13959337	0	1	2723	13956613	cluster_2
4	5222994	5224001	AT4G08275	0.0	+	5222994	5224001	0	1	1007	5222989	cluster_2
2	5792926	5797569	AT2G13850	0.0	-	5792926	5797569	0	1	4643	5792921	cluster_2
5	12386481	12388874	AT5G32950	0.0	+	12386481	12388874	0	1	2393	12386480	cluster_2
2	6077330	6077725	AT2G14335	0.0	-	6077330	6077725	0	1	395	6077324	cluster_2
4	4831118	4833406	AT4G08000	0.0	+	4831118	4833406	0	1	2288	4831114	cluster_2
4	1905878	1908724	AT4G03981	0.0	-	1905878	1908724	0	1	2846	1905877	cluster_2
2	4881880	4882509	AT2G12130	0.0	+	4881880	4882509	0	1	629	4881876	cluster_2
1	14143806	14146001	AT1G37120	0.0	-	14143806	14146001	0	1	2195	14143805	cluster_2
2	2415160	2418279	AT2G06170	0.0	+	2415160	2418279	0	1	3119	2415158	cluster_2
5	13209814	13211899	AT5G34895	0.0	-	13209814	13211899	0	1	2085	13209813	cluster_2
5	11014537	11017239	AT5G28993	0.0	-	11014537	11017239	0	1	2702	11014536	cluster_2
4	5655273	5655963	AT4G08872	0.0	+	5655273	5655963	0	1	690	5655268	cluster_2
2	3181874	3183672	AT2G07580	0.0	+	3181874	3183672	0	1	1798	3181871	cluster_2
4	10171927	10174176	AT4G18410	0.0	+	10171927	10174176	0	1	2249	10171926	cluster_2
5	9906058	9909700	AT5G27895	0.0	-	9906058	9909700	0	1	3642	9906049	cluster_2
2	3183811	3185597	AT2G07590	0.0	-	3183811	3185597	0	1	1786	3183808	cluster_2
4	6724987	6729975	AT4G10990	0.0	+	6724987	6729975	0	1	4988	6724981	cluster_2
2	4882928	4883872	AT2G12140	0.0	-	4882928	4883872	0	1	944	4882924	cluster_2
1	13375848	13377170	AT1G35930	0.0	+	13375848	13377170	0	1	1322	13375847	cluster_2
2	2883425	2886166	AT2G06980	0.0	+	2883425	2886166	0	1	2741	2883423	cluster_2
2	5218464	5220468	AT2G12730	0.0	-	5218464	5220468	0	1	2004	5218459	cluster_2
3	14523578	14526725	AT3G42410	0.0	+	14523578	14526725	0	1	3147	14523577	cluster_2
1	16661000	16664004	AT1G43930	0.0	-	16661000	16664004	0	1	3004	16660999	cluster_2
1	16791284	16791703	AT1G44140	0.0	+	16791284	16791703	0	1	419	16791283	cluster_2
1	13264307	13268116	AT1G35760	0.0	+	13264307	13268116	0	1	3809	13264306	cluster_2
4	2157650	2158105	AT4G04394	0.0	+	2157650	2158105	0	1	455	2157648	cluster_2
4	2903653	2904114	AT4G05594	0.0	-	2903653	2904114	0	1	461	2903651	cluster_2
3	14052167	14055691	AT3G33575	0.0	+	14052167	14055691	0	1	3524	14052166	cluster_2
2	577381	582050	AT2G02210	0.0	-	577381	582050	0	1	4669	577376	cluster_2
4	4494938	4496399	AT4G07706	0.0	-	4494938	4496399	0	1	1461	4494934	cluster_2
3	12742861	12745393	AT3G31373	0.0	+	12742861	12745393	0	1	2532	12742860	cluster_2
2	3122308	3125129	AT2G07500	0.0	+	3122308	3125129	0	1	2821	3122305	cluster_2
5	13008218	13009492	AT5G34838	0.0	+	13008218	13009492	0	1	1274	13008217	cluster_2
5	10623341	10629148	AT5G28624	0.0	-	10623341	10629148	0	1	5807	10623340	cluster_2
5	10974472	10979625	AT5G28935	0.0	-	10974472	10979625	0	1	5153	10974471	cluster_2
1	16056325	16058625	AT1G42697	0.0	-	16056325	16058625	0	1	2300	16056324	cluster_2
4	1911557	1913525	AT4G03980	0.0	+	1911557	1913525	0	1	1968	1911556	cluster_2
5	10981814	10984144	AT5G28937	0.0	-	10981814	10984144	0	1	2330	10981813	cluster_2
5	10115249	10116612	AT5G28140	0.0	-	10115249	10116612	0	1	1363	10115248	cluster_2
3	13282356	13287540	AT3G32360	0.0	-	13282356	13287540	0	1	5184	13282355	cluster_2
3	14520618	14522766	AT3G42400	0.0	+	14520618	14522766	0	1	2148	14520617	cluster_2
2	3151868	3155956	AT2G07540	0.0	-	3151868	3155956	0	1	4088	3151865	cluster_2
2	3107212	3109250	AT2G07460	0.0	+	3107212	3109250	0	1	2038	3107209	cluster_2
4	3732864	3733313	AT4G06618	0.0	+	3732864	3733313	0	1	449	3732861	cluster_2
5	11273908	11274447	AT5G29602	0.0	-	11273908	11274447	0	1	539	11273907	cluster_2
4	4110265	4115453	AT4G07315	0.0	+	4110265	4115453	0	1	5188	4110261	cluster_2
4	11041657	11044799	AT4G20510	0.0	+	11041657	11044799	0	1	3142	11041656	cluster_2
3	13574217	13575308	AT3G33030	0.0	+	13574217	13575308	0	1	1091	13574216	cluster_2
1	5692024	5696458	AT1G16660	0.0	+	5692024	5696458	0	1	4434	5692019	cluster_2
4	1843451	1845822	AT4G03910	0.0	+	1843451	1845822	0	1	2371	1843450	cluster_2
4	10993391	10998715	AT4G20365	0.0	+	10993391	10998715	0	1	5324	10993390	cluster_2
5	10059200	10064669	AT5G28056	0.0	-	10059200	10064669	0	1	5469	10059199	cluster_2
3	12567174	12569997	AT3G30837	0.0	-	12567174	12569997	0	1	2823	12567173	cluster_2
3	14060883	14064624	AT3G33565	0.0	+	14060883	14064624	0	1	3741	14060882	cluster_2
1	15640156	15640794	AT1G41860	0.0	+	15640156	15640794	0	1	638	15640155	cluster_2
3	17067675	17068604	AT3G46387	0.0	+	17067675	17068604	0	1	929	17067674	cluster_2
2	4880512	4881207	AT2G12120	0.0	+	4880512	4881207	0	1	695	4880508	cluster_2
5	13294026	13295042	AT5G35040	0.0	+	13294026	13295042	0	1	1016	13294025	cluster_2
2	4585885	4586249	AT2G11460	0.0	-	4585885	4586249	0	1	364	4585881	cluster_2
4	2783273	2785276	AT4G05502	0.0	-	2783273	2785276	0	1	2003	2783271	cluster_2
1	22100744	22105125	AT1G60020	0.0	-	22100744	22105125	0	1	4381	22100742	cluster_2
2	3161439	3165509	AT2G07550	0.0	-	3161439	3165509	0	1	4070	3161436	cluster_2
5	10359592	10364018	AT5G28415	0.0	-	10359592	10364018	0	1	4426	10359591	cluster_2
5	13639182	13643273	AT5G35413	0.0	-	13639182	13643273	0	1	4091	13639181	cluster_2
5	14256389	14259253	AT5G36223	0.0	-	14256389	14259253	0	1	2864	14256388	cluster_2
1	22990975	22991679	AT1G62230	0.0	-	22990975	22991679	0	1	704	22990973	cluster_2
3	12928342	12929220	AT3G31930	0.0	+	12928342	12929220	0	1	878	12928341	cluster_2
3	14957142	14959892	AT3G42883	0.0	-	14957142	14959892	0	1	2750	14957141	cluster_2
2	4604293	4604960	AT2G11490	0.0	+	4604293	4604960	0	1	667	4604289	cluster_2
2	5441880	5444055	AT2G13160	0.0	+	5441880	5444055	0	1	2175	5441875	cluster_2
2	3941889	3942758	AT2G10265	0.0	-	3941889	3942758	0	1	869	3941886	cluster_2
1	11048256	11048552	AT1G30975	0.0	-	11048256	11048552	0	1	296	11048255	cluster_2
2	3910473	3911711	AT2G10234	0.0	+	3910473	3911711	0	1	1238	3910470	cluster_2
2	4148724	4149032	AT2G10611	0.0	+	4148724	4149032	0	1	308	4148720	cluster_2
3	15692317	15697566	AT3G43835	0.0	+	15692317	15697566	0	1	5249	15692316	cluster_2
4	1892890	1897940	AT4G03970	0.0	+	1892890	1897940	0	1	5050	1892889	cluster_2
2	6572575	6573471	AT2G15145	0.0	+	6572575	6573471	0	1	896	6572569	cluster_2
4	5651122	5651622	AT4G08871	0.0	+	5651122	5651622	0	1	500	5651117	cluster_2
2	2555554	2557522	AT2G06450	0.0	-	2555554	2557522	0	1	1968	2555552	cluster_2
2	5325173	5327068	AT2G12950	0.0	-	5325173	5327068	0	1	1895	5325168	cluster_2
2	4624739	4626409	AT2G11530	0.0	+	4624739	4626409	0	1	1670	4624735	cluster_2
4	5743907	5744566	AT4G08956	0.0	-	5743907	5744566	0	1	659	5743902	cluster_2
4	4863247	4864116	AT4G08032	0.0	+	4863247	4864116	0	1	869	4863243	cluster_2
4	1838791	1842694	AT4G03900	0.0	+	1838791	1842694	0	1	3903	1838790	cluster_2
5	15081742	15083988	AT5G37875	0.0	+	15081742	15083988	0	1	2246	15081741	cluster_2
5	9411666	9416927	AT5G26775	0.0	+	9411666	9416927	0	1	5261	9411657	cluster_2
1	8643761	8645626	AT1G24370	0.0	-	8643761	8645626	0	1	1865	8643753	cluster_2
3	13105076	13108692	AT3G32112	0.0	+	13105076	13108692	0	1	3616	13105075	cluster_2
4	2142825	2147224	AT4G04390	0.0	+	2142825	2147224	0	1	4399	2142823	cluster_2
2	2572217	2574502	AT2G06490	0.0	-	2572217	2574502	0	1	2285	2572215	cluster_2
1	12826125	12828202	AT1G35080	0.0	-	12826125	12828202	0	1	2077	12826124	cluster_2
3	14966924	14969056	AT3G42890	0.0	+	14966924	14969056	0	1	2132	14966923	cluster_2
1	15909367	15912626	AT1G42450	0.0	+	15909367	15912626	0	1	3259	15909366	cluster_2
1	16059193	16060839	AT1G42698	0.0	+	16059193	16060839	0	1	1646	16059192	cluster_2
2	1818142	1820701	AT2G05090	0.0	-	1818142	1820701	0	1	2559	1818141	cluster_2
2	4608075	4608311	AT2G11502	0.0	+	4608075	4608311	0	1	236	4608071	cluster_2
2	1391930	1392938	AT2G04135	0.0	-	1391930	1392938	0	1	1008	1391929	cluster_2
1	15958627	15959343	AT1G42515	0.0	+	15958627	15959343	0	1	716	15958626	cluster_2
5	10700385	10701826	AT5G28672	0.0	+	10700385	10701826	0	1	1441	10700384	cluster_2
5	11294565	11300009	AT5G29720	0.0	+	11294565	11300009	0	1	5444	11294564	cluster_2
1	16947240	16949417	AT1G44850	0.0	-	16947240	16949417	0	1	2177	16947239	cluster_2
2	2837027	2838337	AT2G06922	0.0	+	2837027	2838337	0	1	1310	2837025	cluster_2
3	15394570	15396641	AT3G43485	0.0	+	15394570	15396641	0	1	2071	15394569	cluster_2
5	12955720	12960171	AT5G34770	0.0	+	12955720	12960171	0	1	4451	12955719	cluster_2
1	12627875	12630008	AT1G34530	0.0	+	12627875	12630008	0	1	2133	12627874	cluster_2
3	14454332	14455596	AT3G42300	0.0	+	14454332	14455596	0	1	1264	14454331	cluster_2
2	5206231	5206942	AT2G12695	0.0	+	5206231	5206942	0	1	711	5206226	cluster_2
5	3372087	3372838	AT5G10670	0.0	-	3372087	3372838	0	1	751	3372084	cluster_2
1	16501543	16502406	AT1G43724	0.0	-	16501543	16502406	0	1	863	16501542	cluster_2
3	14792552	14792851	AT3G42714	0.0	+	14792552	14792851	0	1	299	14792551	cluster_2
2	6599310	6603242	AT2G15200	0.0	+	6599310	6603242	0	1	3932	6599304	cluster_2
3	14108280	14111122	AT3G33225	0.0	-	14108280	14111122	0	1	2842	14108279	cluster_2
4	3294501	3299084	AT4G06522	0.0	-	3294501	3299084	0	1	4583	3294498	cluster_2
2	6079560	6082161	AT2G14350	0.0	-	6079560	6082161	0	1	2601	6079554	cluster_2
1	13738829	13742675	AT1G36470	0.0	-	13738829	13742675	0	1	3846	13738828	cluster_2
2	1816326	1817535	AT2G05087	0.0	-	1816326	1817535	0	1	1209	1816325	cluster_2
4	2049355	2050227	AT4G04255	0.0	-	2049355	2050227	0	1	872	2049353	cluster_2
3	14657060	14662717	AT3G42545	0.0	+	14657060	14662717	0	1	5657	14657059	cluster_2
4	17712564	17716691	AT4G37705	0.0	+	17712564	17716691	0	1	4127	17712563	cluster_2
2	4001686	4004495	AT2G10400	0.0	-	4001686	4004495	0	1	2809	4001682	cluster_2
2	5846901	5850953	AT2G13930	0.0	-	5846901	5850953	0	1	4052	5846896	cluster_2
2	4610150	4610989	AT2G11507	0.0	+	4610150	4610989	0	1	839	4610146	cluster_2
2	1805751	1809975	AT2G05080	0.0	-	1805751	1809975	0	1	4224	1805750	cluster_2
5	12909116	12910041	AT5G34540	0.0	+	12909116	12910041	0	1	925	12909115	cluster_2
2	4724382	4725219	AT2G11775	0.0	-	4724382	4725219	0	1	837	4724378	cluster_2
4	10545252	10545710	AT4G19305	0.0	+	10545252	10545710	0	1	458	10545251	cluster_2
5	10235176	10236006	AT5G28260	0.0	-	10235176	10236006	0	1	830	10235175	cluster_2
1	13617739	13623656	AT1G36250	0.0	+	13617739	13623656	0	1	5917	13617738	cluster_2
2	2516586	2516712	AT2G06390	0.0	-	2516586	2516712	0	1	126	2516584	cluster_2
2	570439	574368	AT2G02200	0.0	-	570439	574368	0	1	3929	570434	cluster_2
5	10604857	10607910	AT5G28605	0.0	-	10604857	10607910	0	1	3053	10604856	cluster_2
3	14380475	14384179	AT3G42220	0.0	-	14380475	14384179	0	1	3704	14380474	cluster_2
1	14056481	14058908	AT1G37035	0.0	-	14056481	14058908	0	1	2427	14056480	cluster_2
4	3422873	3426337	AT4G06549	0.0	-	3422873	3426337	0	1	3464	3422870	cluster_2
4	1836410	1837818	AT4G03890	0.0	+	1836410	1837818	0	1	1408	1836409	cluster_2
5	10632241	10633944	AT5G28626	0.0	+	10632241	10633944	0	1	1703	10632240	cluster_2
1	15522011	15522436	AT1G41750	0.0	-	15522011	15522436	0	1	425	15522010	cluster_2
4	2270611	2274896	AT4G04545	0.0	+	2270611	2274896	0	1	4285	2270609	cluster_2
4	3167242	3168199	AT4G06502	0.0	+	3167242	3168199	0	1	957	3167239	cluster_2
3	14986919	14987428	AT3G42920	0.0	-	14986919	14987428	0	1	509	14986918	cluster_2
4	4816535	4819768	AT4G07970	0.0	+	4816535	4819768	0	1	3233	4816531	cluster_2
4	2236004	2237046	AT4G04495	0.0	-	2236004	2237046	0	1	1042	2236002	cluster_2
1	13735498	13737957	AT1G36460	0.0	-	13735498	13737957	0	1	2459	13735497	cluster_2
2	4370829	4374970	AT2G11030	0.0	-	4370829	4374970	0	1	4141	4370825	cluster_2
1	16006216	16008693	AT1G42600	0.0	+	16006216	16008693	0	1	2477	16006215	cluster_2
3	14397330	14398293	AT3G42240	0.0	-	14397330	14398293	0	1	963	14397329	cluster_2
3	12378588	12379102	AT3G30751	0.0	-	12378588	12379102	0	1	514	12378587	cluster_2
3	11639507	11640914	AT3G29774	0.0	+	11639507	11640914	0	1	1407	11639506	cluster_2
2	3988685	3993908	AT2G10350	0.0	+	3988685	3993908	0	1	5223	3988682	cluster_2
5	11291092	11292716	AT5G29635	0.0	+	11291092	11292716	0	1	1624	11291091	cluster_2
2	4044727	4045747	AT2G10500	0.0	+	4044727	4045747	0	1	1020	4044723	cluster_2
3	14449068	14451268	AT3G42290	0.0	+	14449068	14451268	0	1	2200	14449067	cluster_2
2	2297816	2298721	AT2G05950	0.0	+	2297816	2298721	0	1	905	2297814	cluster_2
3	14696258	14696950	AT3G42590	0.0	+	14696258	14696950	0	1	692	14696257	cluster_2
3	8538452	8542993	AT3G23725	0.0	+	8538452	8542993	0	1	4541	8538444	cluster_2
